CMD:bin/cbp.man traces/web/web_9_trace.gz
 (TAGE 1217581)  (LOOP 3648)  (SC 197568) 
 (TOTAL 1418797 bits 173.192993 KB) 
 TAGE Low Bank Used: 6
 TAGE High Bank Used: 15
 (Hard Branch Table 4559)  (Correlation Table 108576)  (Load Value Correlated Predictor Top 40041) 
 (Load Value Correlated Predictor TOTAL 18.698242 KB) 
 (Hard Branch Table 4559)  (Correlation Table 108576)  (Load Value Correlated Predictor Top 40041) 
 (Load Value Correlated Predictor TOTAL 18.698242 KB) 
[0, 0x80001930], 33554533
[0xaaaaab550838, 0xffff000008081c04], 288223046076124241
[0xaaaaaaf49324, 0xffff000008081c04], 288223046076223013
[0xaaaaaad1acc0, 0xffff000008081c04], 288223046076258750
[0x4000000ad7fc, 0xffff000008081c04], 288224878595667218
[0x4000000ad788, 0xffff000008081c04], 288224878595667219
[0xaaaaab5d90a0, 0xffff000008081c04], 288223046076115503
[0xaaaaab57c0c4, 0xffff000008081c04], 288223046076121454
[0xaaaaab57c0c8, 0xffff000008081c04], 288223046076121454
[0xaaaaab57c0c8, 0xffff000008081c04], 288223046076121454
[0xaaaaab57c0c8, 0xffff000008081c04], 288223046076121454
[0xaaaaaabf5664, 0xffff000008081c04], 288223046076277528
[0xaaaaab670064, 0xffff000008081c04], 288223046076105840
[0xaaaaaaf4934c, 0xffff000008081c04], 288223046076223012
[0xaaaaaaf4b7c0, 0xffff000008081c04], 288223046076222866
[0xaaaaab5a25c0, 0xffff000008081c04], 288223046076119002
[0xaaaaaad19e18, 0xffff000008081c04], 288223046076258809
[0xaaaaab5d6080, 0xffff000008081c04], 288223046076115695
[0xaaaaab550604, 0xffff000008081c04], 288223046076124249
[0xaaaaaad14be8, 0xffff000008081c04], 288223046076259138
5000000 instrs 
[0xaaaaaad12588, 0xffff000008081c04], 288223046076259291
[0xaaaaaad12588, 0xffff000008081c04], 288223046076259291
[0xaaaaab5d5d20, 0xffff000008081c04], 288223046076115709
[0xaaaaaad1ae5c, 0xffff000008081c04], 288223046076258744
[0xaaaaaad1efa0, 0xffff000008081c04], 288223046076258483
[0xaaaaaaf49240, 0xffff000008081c04], 288223046076223016
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000ad128, 0xffff000008081c04], 288224878595667245
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000ad128, 0xffff000008081c04], 288224878595667245
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000ad128, 0xffff000008081c04], 288224878595667245
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0xaaaaaad08fa0, 0xffff000008081c04], 288223046076259891
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
[0x4000000f8980, 0xffff000008081c04], 288224878595662411
[0x4000000f8900, 0xffff000008081c04], 288224878595662413
